YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2016,23,28.36,30.67,26.6,4.07,0.4,75.04,5.45,6.69,100.46,18.07,Tanzania,2016-01-23,1
2016,24,28.83,31.43,27.03,4.4,1.7,73.69,5.31,6.5,100.63,18.16,Tanzania,2016-01-24,1
2016,25,28.69,31.23,26.9,4.33,3.49,76.91,4.13,4.95,100.62,18.81,Tanzania,2016-01-25,1
2016,26,28.67,31.58,26.72,4.86,7.0,76.75,4.24,5.27,100.57,18.73,Tanzania,2016-01-26,1
2016,27,27.64,29.13,26.71,2.42,20.16,80.13,3.62,6.16,100.55,18.51,Tanzania,2016-01-27,1
2016,28,27.28,28.77,26.54,2.23,13.19,84.04,3.55,5.46,100.54,19.06,Tanzania,2016-01-28,1
2016,29,27.54,29.29,26.25,3.04,24.24,83.56,3.2,4.13,100.59,19.2,Tanzania,2016-01-29,1
2016,30,27.45,28.73,26.37,2.36,13.61,82.53,3.42,4.82,100.66,18.85,Tanzania,2016-01-30,1
2016,31,27.37,28.83,26.23,2.6,9.68,82.89,4.55,5.89,100.5,18.89,Tanzania,2016-01-31,1
2016,32,27.87,29.7,26.67,3.03,8.01,81.63,5.99,7.44,100.46,19.15,Tanzania,2016-02-01,2
2016,33,27.54,29.51,26.23,3.28,2.97,79.23,5.1,5.87,100.6,18.17,Tanzania,2016-02-02,2
2016,34,27.66,30.0,26.01,3.99,0.57,78.58,5.27,6.38,100.6,18.14,Tanzania,2016-02-03,2
2016,35,27.9,30.23,26.38,3.85,2.59,80.74,5.13,6.25,100.52,18.92,Tanzania,2016-02-04,2
2016,36,27.81,30.13,26.34,3.79,6.66,80.97,5.02,5.94,100.5,18.87,Tanzania,2016-02-05,2
2016,37,27.29,29.16,26.1,3.06,2.25,81.22,4.21,6.36,100.57,18.36,Tanzania,2016-02-06,2
2016,38,27.35,29.23,25.84,3.39,5.22,81.3,3.4,4.02,100.56,18.45,Tanzania,2016-02-07,2
2016,39,27.1,28.33,26.12,2.21,18.05,85.58,3.22,4.28,100.5,19.21,Tanzania,2016-02-08,2
2016,40,26.93,27.95,26.17,1.78,23.04,88.58,3.13,3.83,100.52,19.69,Tanzania,2016-02-09,2
2016,41,27.22,28.86,26.02,2.84,7.45,85.41,3.43,4.92,100.45,19.3,Tanzania,2016-02-10,2
2016,42,27.1,28.82,26.07,2.75,3.05,84.54,3.9,5.48,100.47,18.97,Tanzania,2016-02-11,2
2016,43,27.53,29.67,25.64,4.03,3.41,83.92,3.14,4.56,100.48,19.29,Tanzania,2016-02-12,2
2016,44,27.61,29.67,26.17,3.5,3.0,83.2,3.88,4.9,100.46,19.22,Tanzania,2016-02-13,2
2016,45,27.49,29.68,25.89,3.79,0.33,82.26,4.07,5.38,100.54,18.83,Tanzania,2016-02-14,2
2016,46,27.65,30.18,26.02,4.16,0.23,79.39,3.93,4.82,100.67,18.29,Tanzania,2016-02-15,2
2016,47,27.49,30.34,25.28,5.06,0.01,77.73,3.14,3.77,100.75,17.69,Tanzania,2016-02-16,2
2016,48,27.97,31.07,25.54,5.53,0.11,77.74,2.78,3.36,100.64,18.21,Tanzania,2016-02-17,2
2016,49,27.82,29.94,26.28,3.66,0.54,80.84,3.72,4.69,100.44,18.88,Tanzania,2016-02-18,2
2016,50,27.47,28.99,26.26,2.73,0.98,81.22,4.18,5.0,100.52,18.6,Tanzania,2016-02-19,2
2016,51,27.66,29.94,26.18,3.76,0.23,77.33,4.69,5.59,100.62,17.84,Tanzania,2016-02-20,2
2016,52,27.5,30.05,25.82,4.23,0.01,76.25,4.24,4.94,100.63,17.4,Tanzania,2016-02-21,2
2016,53,27.52,30.17,25.42,4.75,0.01,77.74,3.5,3.95,100.61,17.76,Tanzania,2016-02-22,2
2016,54,27.9,30.76,25.65,5.11,0.01,75.87,2.84,3.49,100.69,17.68,Tanzania,2016-02-23,2
2016,55,28.2,31.48,26.05,5.43,0.0,74.02,2.28,3.91,100.63,17.51,Tanzania,2016-02-24,2
2016,56,28.54,32.06,26.16,5.9,0.17,73.26,2.56,3.37,100.55,17.64,Tanzania,2016-02-25,2
2016,57,28.66,31.63,26.53,5.1,0.22,77.38,3.12,4.04,100.45,18.88,Tanzania,2016-02-26,2
2016,58,28.61,30.9,26.88,4.02,0.15,77.78,3.87,4.59,100.48,18.99,Tanzania,2016-02-27,2
2016,59,28.99,31.39,27.15,4.24,0.5,75.6,4.46,5.35,100.68,18.84,Tanzania,2016-02-28,2
2016,60,29.15,32.07,27.06,5.01,0.34,73.11,3.14,4.03,100.82,18.31,Tanzania,2016-02-29,2
2016,61,28.76,31.06,27.42,3.64,1.51,76.8,2.22,3.35,100.75,18.85,Tanzania,2016-03-01,3
2016,62,28.61,31.42,26.6,4.82,4.89,76.74,2.56,4.68,100.59,18.66,Tanzania,2016-03-02,3
2016,63,28.11,29.36,27.08,2.28,13.1,82.7,2.46,3.64,100.56,19.68,Tanzania,2016-03-03,3
2016,64,28.28,30.42,26.85,3.57,5.07,80.92,3.43,4.03,100.68,19.39,Tanzania,2016-03-04,3
2016,65,28.96,31.94,26.94,5.0,1.27,72.04,2.46,3.73,100.68,17.81,Tanzania,2016-03-05,3
2016,66,28.34,29.87,26.86,3.01,16.63,82.57,3.1,4.19,100.6,19.91,Tanzania,2016-03-06,3
2016,67,28.76,30.21,27.3,2.91,6.93,80.2,3.37,4.26,100.46,19.82,Tanzania,2016-03-07,3
2016,68,28.49,29.8,27.52,2.28,14.4,85.32,3.92,5.01,100.41,20.8,Tanzania,2016-03-08,3
2016,69,27.75,28.55,26.64,1.91,13.99,89.09,3.6,5.22,100.46,20.82,Tanzania,2016-03-09,3
2016,70,27.98,30.19,26.3,3.89,1.44,81.7,2.07,3.0,100.48,19.23,Tanzania,2016-03-10,3
2016,71,28.38,30.48,27.0,3.48,0.57,80.25,1.76,2.73,100.57,19.35,Tanzania,2016-03-11,3
2016,72,29.01,31.52,27.15,4.37,0.3,77.61,2.22,2.98,100.64,19.33,Tanzania,2016-03-12,3
2016,73,29.15,31.65,27.31,4.34,0.28,78.37,2.83,3.37,100.62,19.69,Tanzania,2016-03-13,3
2016,74,28.81,30.64,27.53,3.11,0.44,79.62,2.41,2.88,100.63,19.67,Tanzania,2016-03-14,3
2016,75,28.92,31.17,27.14,4.03,0.24,79.83,2.69,3.34,100.61,19.84,Tanzania,2016-03-15,3
2016,76,29.1,31.36,27.4,3.96,0.34,78.59,2.7,3.27,100.59,19.72,Tanzania,2016-03-16,3
2016,77,29.08,31.81,27.22,4.59,0.22,77.29,2.68,3.47,100.61,19.31,Tanzania,2016-03-17,3
2016,78,29.14,32.27,27.03,5.24,0.09,76.2,2.41,2.93,100.56,19.05,Tanzania,2016-03-18,3
2016,79,29.23,31.86,27.22,4.64,0.11,78.26,2.72,3.11,100.48,19.75,Tanzania,2016-03-19,3
2016,80,29.35,32.02,27.19,4.83,0.08,78.95,3.07,3.81,100.48,20.09,Tanzania,2016-03-20,3
2016,81,29.58,32.02,27.88,4.14,0.08,77.09,3.22,4.23,100.51,19.91,Tanzania,2016-03-21,3
2016,82,29.64,31.86,27.97,3.89,2.58,76.25,3.69,4.71,100.44,19.79,Tanzania,2016-03-22,3
2016,83,29.42,31.92,27.51,4.41,7.83,77.64,3.28,3.73,100.34,19.89,Tanzania,2016-03-23,3
2016,84,29.43,32.05,27.73,4.32,4.04,77.58,4.08,5.35,100.41,19.87,Tanzania,2016-03-24,3
2016,85,29.44,32.22,27.55,4.67,1.18,74.17,4.19,5.18,100.62,18.92,Tanzania,2016-03-25,3
2016,86,29.33,31.7,27.51,4.19,1.84,73.05,3.47,4.34,100.68,18.55,Tanzania,2016-03-26,3
2016,87,29.55,32.42,27.46,4.96,0.27,72.6,3.52,4.37,100.65,18.62,Tanzania,2016-03-27,3
2016,88,29.52,32.17,27.64,4.53,0.07,74.88,3.08,4.04,100.58,19.21,Tanzania,2016-03-28,3
2016,89,29.69,32.55,27.67,4.88,0.56,73.87,2.69,3.94,100.51,19.15,Tanzania,2016-03-29,3
2016,90,29.88,32.66,27.97,4.69,1.35,73.79,2.48,3.5,100.51,19.34,Tanzania,2016-03-30,3
2016,91,29.09,30.62,28.01,2.61,1.75,77.35,2.57,3.21,100.42,19.48,Tanzania,2016-03-31,3
2016,92,28.04,28.66,27.43,1.23,23.83,81.04,2.84,4.49,100.37,19.26,Tanzania,2016-04-01,4
2016,93,28.22,29.45,27.15,2.3,20.05,76.25,1.47,2.18,100.53,18.26,Tanzania,2016-04-02,4
2016,94,27.91,30.1,26.85,3.25,7.8,78.76,1.77,3.49,100.75,18.45,Tanzania,2016-04-03,4
2016,95,27.77,29.26,26.63,2.63,10.74,75.95,1.47,2.39,100.76,17.64,Tanzania,2016-04-04,4
2016,96,28.51,31.03,26.44,4.59,4.04,73.52,1.6,2.52,100.61,17.83,Tanzania,2016-04-05,4
2016,97,28.62,30.7,27.07,3.63,1.83,78.32,2.64,3.76,100.58,19.14,Tanzania,2016-04-06,4
2016,98,28.9,31.12,27.25,3.87,5.58,79.48,2.98,3.94,100.55,19.75,Tanzania,2016-04-07,4
2016,99,27.96,29.08,27.16,1.92,6.7,84.51,2.65,3.64,100.64,19.93,Tanzania,2016-04-08,4
2016,100,28.04,31.11,26.17,4.94,1.88,79.78,4.17,6.23,100.69,18.79,Tanzania,2016-04-09,4
2016,101,27.39,29.46,25.38,4.08,13.65,83.83,4.25,5.31,100.74,19.09,Tanzania,2016-04-10,4
2016,102,28.24,30.05,26.85,3.2,5.38,79.49,4.2,5.12,100.85,18.99,Tanzania,2016-04-11,4
2016,103,28.36,30.33,26.84,3.49,7.19,79.42,4.85,5.82,100.78,19.11,Tanzania,2016-04-12,4
2016,104,28.58,30.65,27.11,3.54,7.04,79.44,4.83,6.08,100.64,19.38,Tanzania,2016-04-13,4
2016,105,28.12,29.47,26.92,2.55,15.74,84.43,4.88,6.19,100.57,20.1,Tanzania,2016-04-14,4
2016,106,28.28,29.97,27.32,2.65,23.26,83.73,5.82,7.38,100.64,20.1,Tanzania,2016-04-15,4
2016,107,27.9,29.21,27.1,2.11,16.02,85.42,4.26,5.18,100.7,20.06,Tanzania,2016-04-16,4
2016,108,28.3,30.14,27.14,3.0,17.36,84.89,3.99,5.02,100.65,20.4,Tanzania,2016-04-17,4
2016,109,27.97,29.66,26.83,2.83,7.7,84.9,3.54,4.41,100.59,20.03,Tanzania,2016-04-18,4
2016,110,28.01,29.79,26.98,2.81,5.49,83.13,4.13,5.1,100.54,19.64,Tanzania,2016-04-19,4
2016,111,28.16,30.14,26.8,3.34,3.8,82.67,3.89,4.8,100.61,19.69,Tanzania,2016-04-20,4
2016,112,28.05,29.82,26.76,3.06,5.52,82.77,3.29,3.8,100.67,19.58,Tanzania,2016-04-21,4
2016,113,27.79,29.24,26.55,2.69,10.19,84.31,3.11,4.07,100.64,19.67,Tanzania,2016-04-22,4
2016,114,27.65,29.03,26.75,2.28,30.16,84.5,3.88,4.76,100.61,19.58,Tanzania,2016-04-23,4
2016,115,27.53,29.1,26.47,2.63,9.4,81.71,4.63,5.6,100.56,18.78,Tanzania,2016-04-24,4
2016,116,27.52,29.29,26.31,2.98,7.98,81.55,5.23,5.98,100.51,18.73,Tanzania,2016-04-25,4
2016,117,27.43,29.42,26.02,3.4,27.85,83.85,5.39,6.86,100.57,19.15,Tanzania,2016-04-26,4
2016,118,27.21,28.11,26.47,1.64,33.73,87.42,5.91,7.93,100.58,19.75,Tanzania,2016-04-27,4
2016,119,27.68,29.44,26.51,2.93,9.01,82.33,4.0,5.04,100.61,19.09,Tanzania,2016-04-28,4
2016,120,27.22,28.79,26.14,2.65,4.04,83.44,2.88,3.88,100.58,18.84,Tanzania,2016-04-29,4
2016,121,26.98,28.48,25.9,2.58,3.63,85.31,3.05,4.02,100.6,18.99,Tanzania,2016-04-30,4
2016,122,27.33,29.13,26.05,3.08,1.26,78.27,2.69,3.26,100.6,17.74,Tanzania,2016-05-01,5
2016,123,27.11,28.94,25.53,3.41,0.93,80.93,2.89,3.8,100.72,18.11,Tanzania,2016-05-02,5
2016,124,27.07,28.76,25.6,3.16,2.04,83.46,4.11,5.05,100.76,18.64,Tanzania,2016-05-03,5
2016,125,27.3,29.07,26.06,3.01,11.5,83.39,4.96,6.17,100.73,18.88,Tanzania,2016-05-04,5
2016,126,26.66,28.35,24.88,3.47,1.7,76.3,5.85,8.05,100.84,16.57,Tanzania,2016-05-05,5
2016,127,25.57,27.74,23.82,3.92,0.11,74.58,5.25,7.27,100.94,15.14,Tanzania,2016-05-06,5
2016,128,25.1,27.68,22.38,5.3,0.36,74.85,5.0,6.75,101.0,14.82,Tanzania,2016-05-07,5
2016,129,25.42,27.58,23.42,4.16,0.05,75.93,5.34,6.85,101.14,15.26,Tanzania,2016-05-08,5
2016,130,25.01,27.07,22.47,4.6,0.71,75.95,5.56,6.86,101.1,14.91,Tanzania,2016-05-09,5
2016,131,25.61,28.09,23.31,4.78,1.03,79.67,6.06,7.96,101.07,16.24,Tanzania,2016-05-10,5
2016,132,26.08,28.22,24.38,3.84,0.7,81.81,5.68,7.69,101.02,17.14,Tanzania,2016-05-11,5
2016,133,26.22,28.2,24.84,3.36,0.12,79.16,5.51,6.73,100.99,16.73,Tanzania,2016-05-12,5
2016,134,26.11,28.33,24.4,3.93,0.0,76.72,4.88,5.95,100.95,16.1,Tanzania,2016-05-13,5
2016,135,26.0,28.54,24.13,4.41,0.0,72.3,4.22,5.24,101.04,15.02,Tanzania,2016-05-14,5
