YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2016,86,32.98,43.77,22.16,21.61,0.0,9.96,2.5,4.15,96.12,3.05,Sudan,2016-03-26,3
2016,87,35.1,45.3,26.43,18.87,0.0,9.29,2.36,5.15,96.01,3.35,Sudan,2016-03-27,3
2016,88,32.06,39.7,25.45,14.25,0.0,20.03,5.24,6.95,96.17,5.92,Sudan,2016-03-28,3
2016,89,29.95,38.18,22.77,15.41,0.0,14.63,5.71,7.97,96.31,3.78,Sudan,2016-03-29,3
2016,90,28.81,37.06,21.17,15.89,0.0,14.51,5.15,6.61,96.42,3.7,Sudan,2016-03-30,3
2016,91,27.91,36.32,20.62,15.7,0.0,11.09,4.98,6.95,96.4,2.56,Sudan,2016-03-31,3
2016,92,26.99,36.67,18.35,18.32,0.0,11.03,4.26,5.73,96.24,2.32,Sudan,2016-04-01,4
2016,93,27.68,38.16,16.8,21.36,0.0,14.67,2.35,4.06,96.18,3.43,Sudan,2016-04-02,4
2016,94,29.98,39.67,20.51,19.16,0.0,16.5,2.3,3.75,96.25,4.05,Sudan,2016-04-03,4
2016,95,30.6,40.1,21.36,18.74,0.0,14.78,2.85,4.19,96.24,3.83,Sudan,2016-04-04,4
2016,96,30.31,40.31,21.04,19.27,0.0,8.51,3.14,4.08,96.13,2.19,Sudan,2016-04-05,4
2016,97,30.27,40.7,19.83,20.87,0.0,7.19,3.04,4.7,96.08,1.77,Sudan,2016-04-06,4
2016,98,31.09,40.81,21.85,18.96,0.0,8.86,3.65,5.89,96.12,2.38,Sudan,2016-04-07,4
2016,99,31.3,40.17,22.43,17.74,0.0,16.0,4.25,6.63,96.19,5.33,Sudan,2016-04-08,4
2016,100,31.37,41.25,22.37,18.88,0.0,9.84,3.62,5.69,96.14,2.84,Sudan,2016-04-09,4
2016,101,31.7,42.27,20.96,21.31,0.0,8.24,1.97,3.49,96.04,2.26,Sudan,2016-04-10,4
2016,102,33.48,43.38,23.24,20.14,0.0,15.03,1.82,3.61,96.03,4.44,Sudan,2016-04-11,4
2016,103,33.84,42.29,26.14,16.15,0.0,20.39,5.04,8.79,96.06,6.66,Sudan,2016-04-12,4
2016,104,30.91,38.47,24.24,14.23,0.0,14.56,5.22,7.2,96.15,4.01,Sudan,2016-04-13,4
2016,105,27.78,36.45,20.33,16.12,0.0,10.96,4.09,6.81,96.28,2.54,Sudan,2016-04-14,4
2016,106,27.55,37.08,18.2,18.88,0.0,11.04,3.49,6.0,96.48,2.38,Sudan,2016-04-15,4
2016,107,28.77,37.4,21.32,16.08,0.0,15.63,3.39,5.06,96.43,3.81,Sudan,2016-04-16,4
2016,108,30.41,39.22,21.3,17.92,0.0,12.07,2.86,4.68,96.34,3.26,Sudan,2016-04-17,4
2016,109,31.48,39.77,22.73,17.04,0.0,14.02,3.34,5.16,96.27,4.07,Sudan,2016-04-18,4
2016,110,31.37,39.92,24.45,15.47,0.0,10.46,3.71,5.43,96.17,2.91,Sudan,2016-04-19,4
2016,111,29.93,39.73,20.24,19.49,0.0,9.11,2.78,4.51,96.3,2.3,Sudan,2016-04-20,4
2016,112,30.77,40.62,20.95,19.67,0.0,7.75,3.14,4.51,96.32,2.12,Sudan,2016-04-21,4
2016,113,31.16,41.28,21.87,19.41,0.0,6.35,3.19,4.52,96.23,1.84,Sudan,2016-04-22,4
2016,114,32.24,41.79,21.8,19.99,0.0,11.74,2.73,4.22,96.04,3.62,Sudan,2016-04-23,4
2016,115,33.5,42.37,25.18,17.19,0.0,17.5,3.02,4.53,95.89,5.31,Sudan,2016-04-24,4
2016,116,33.25,42.59,23.82,18.77,0.0,14.03,2.73,4.22,95.86,4.12,Sudan,2016-04-25,4
2016,117,33.88,43.55,24.11,19.44,0.0,14.34,2.9,4.51,95.86,4.48,Sudan,2016-04-26,4
2016,118,34.9,43.61,25.61,18.0,0.0,17.26,3.43,4.81,95.89,6.07,Sudan,2016-04-27,4
2016,119,35.05,43.35,27.16,16.19,0.0,18.73,4.13,5.21,95.92,6.58,Sudan,2016-04-28,4
2016,120,33.17,41.76,25.3,16.46,0.0,11.62,4.57,5.8,96.03,3.74,Sudan,2016-04-29,4
2016,121,32.25,41.36,22.8,18.56,0.0,10.42,3.22,4.96,96.06,3.28,Sudan,2016-04-30,4
2016,122,33.83,41.94,24.98,16.96,0.0,18.24,2.84,4.0,96.05,6.27,Sudan,2016-05-01,5
2016,123,34.81,41.32,27.81,13.51,0.0,19.96,2.21,3.96,96.06,6.83,Sudan,2016-05-02,5
2016,124,35.24,42.75,28.23,14.52,0.0,24.92,1.72,2.72,96.09,8.46,Sudan,2016-05-03,5
2016,125,35.83,43.08,27.75,15.33,0.0,22.14,1.57,3.69,96.01,7.95,Sudan,2016-05-04,5
2016,126,35.42,41.99,29.48,12.51,0.01,34.29,4.0,5.99,96.08,12.41,Sudan,2016-05-05,5
2016,127,33.79,40.35,27.75,12.6,3.14,42.05,3.16,5.06,96.23,13.76,Sudan,2016-05-06,5
2016,128,33.73,40.72,26.39,14.33,0.74,40.61,2.04,3.9,96.28,12.74,Sudan,2016-05-07,5
2016,129,34.25,42.08,26.76,15.32,0.0,26.77,1.72,3.93,96.3,8.32,Sudan,2016-05-08,5
2016,130,34.56,42.71,26.59,16.12,0.0,22.86,2.7,4.58,96.27,7.35,Sudan,2016-05-09,5
2016,131,34.34,41.98,26.37,15.61,0.02,34.13,1.46,2.52,96.2,10.7,Sudan,2016-05-10,5
2016,132,34.66,42.16,27.81,14.35,0.0,31.38,2.67,5.25,96.19,10.3,Sudan,2016-05-11,5
2016,133,34.1,41.63,26.92,14.71,0.01,27.55,1.7,2.61,96.21,8.69,Sudan,2016-05-12,5
2016,134,33.07,41.75,23.45,18.3,0.0,15.43,1.82,2.53,96.2,4.56,Sudan,2016-05-13,5
2016,135,34.84,42.51,25.46,17.05,0.0,13.79,1.34,2.26,96.18,4.44,Sudan,2016-05-14,5
